step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
32,15.888,508.5059999999999,15.890812500000001,0.02800000000000047,5.834,185.95200000000006,5.811,0.13199999999999967,26.872,859.994,26.874812499999997,0.027999999999998693,25.836,826.0159999999998,25.813,0.1319999999999979
33,15.878,524.3839999999999,15.890424242424244,-0.009999999999999787,5.88,191.83200000000005,5.813090909090909,0.04600000000000026,26.862,886.856,26.87442424242424,-0.010000000000001563,25.882,851.8979999999998,25.815090909090905,0.04600000000000293
34,15.776,540.1599999999999,15.887058823529411,-0.10200000000000031,5.708,197.54000000000005,5.81,-0.1719999999999997,26.76,913.616,26.87105882352941,-0.10199999999999676,25.71,877.6079999999998,25.811999999999998,-0.1720000000000006
35,15.968,556.1279999999998,15.889371428571426,0.19200000000000017,5.612,203.15200000000004,5.804342857142856,-0.09600000000000009,26.952,940.568,26.873371428571424,0.19200000000000017,25.614,903.2219999999999,25.806342857142855,-0.09600000000000009
36,15.934,572.0619999999998,15.890611111111108,-0.034000000000000696,5.81,208.96200000000005,5.8045,0.1979999999999995,26.918,967.486,26.874611111111108,-0.03400000000000247,25.812,929.0339999999999,25.8065,0.1980000000000004
37,15.872,587.9339999999997,15.890108108108103,-0.06199999999999939,5.748,214.71000000000004,5.802972972972972,-0.06199999999999939,26.856,994.342,26.874108108108103,-0.06199999999999761,25.75,954.7839999999999,25.804972972972973,-0.062000000000001165
38,15.814,603.7479999999997,15.88810526315789,-0.05799999999999983,5.792,220.50200000000004,5.802684210526316,0.043999999999999595,26.798,1021.14,26.87210526315789,-0.05800000000000338,25.794,980.5779999999999,25.804684210526315,0.04400000000000048
39,15.932,619.6799999999997,15.889230769230766,0.11800000000000033,5.686,226.18800000000005,5.7996923076923075,-0.10599999999999987,26.916,1048.056,26.873230769230766,0.1180000000000021,25.688,1006.2659999999998,25.801692307692306,-0.10600000000000165
40,15.75,635.4299999999997,15.885750000000002,-0.18200000000000038,5.902,232.09000000000003,5.802249999999999,0.2160000000000002,26.734,1074.79,26.86975,-0.1819999999999986,25.904,1032.1699999999998,25.804250000000003,0.21600000000000108
41,15.858,651.2879999999997,15.885073170731708,0.10800000000000054,5.74,237.83000000000004,5.800731707317073,-0.16199999999999992,26.842,1101.632,26.86907317073171,0.10799999999999699,25.742,1057.9119999999998,25.802731707317076,-0.16199999999999903
42,15.914,667.2019999999997,15.885761904761905,0.05599999999999916,5.674,243.50400000000005,5.797714285714285,-0.06599999999999984,26.898,1128.53,26.869761904761905,0.05600000000000094,25.676,1083.5879999999997,25.799714285714284,-0.0660000000000025
43,15.948,683.1499999999996,15.88720930232558,0.034000000000000696,5.8,249.30400000000006,5.797767441860465,0.12599999999999945,26.932,1155.462,26.871209302325582,0.03399999999999892,25.802,1109.3899999999996,25.799767441860464,0.12600000000000122
44,16.008,699.1579999999997,15.889954545454545,0.05999999999999872,5.748,255.05200000000005,5.796636363636363,-0.0519999999999996,26.992,1182.454,26.873954545454545,0.060000000000002274,25.75,1135.1399999999996,25.798636363636362,-0.0519999999999996
45,15.966,715.1239999999997,15.891644444444445,-0.041999999999999815,5.81,260.862,5.796933333333333,0.06199999999999939,26.95,1209.404,26.875644444444443,-0.04200000000000159,25.812,1160.9519999999995,25.798933333333327,0.062000000000001165
46,15.942,731.0659999999997,15.892739130434784,-0.023999999999999133,5.804,266.666,5.7970869565217376,-0.005999999999999339,26.926,1236.33,26.876739130434782,-0.02400000000000091,25.806,1186.7579999999996,25.799086956521734,-0.006000000000000227
47,15.86,746.9259999999997,15.89204255319149,-0.08200000000000074,5.75,272.416,5.796085106382978,-0.05400000000000027,26.844,1263.174,26.87604255319149,-0.08199999999999719,25.752,1212.5099999999995,25.798085106382974,-0.054000000000002046
48,15.952,762.8779999999997,15.893291666666665,0.09200000000000053,5.64,278.056,5.792833333333333,-0.11000000000000032,26.936,1290.11,26.877291666666665,0.09199999999999875,25.642,1238.1519999999996,25.794833333333333,-0.10999999999999943
49,15.854,778.7319999999997,15.892489795918367,-0.09800000000000075,5.776,283.832,5.792489795918367,0.13600000000000012,26.838,1316.9479999999999,26.876489795918364,-0.09799999999999898,25.778,1263.9299999999996,25.79448979591837,0.13599999999999923
50,15.724,794.4559999999998,15.88912,-0.129999999999999,5.918,289.75,5.795,0.14200000000000035,26.708,1343.656,26.87312,-0.13000000000000256,25.92,1289.8499999999997,25.797000000000004,0.142000000000003
