step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
41,15.144,615.3240000000001,15.007902439024392,0.05400000000000027,5.06,209.01399999999998,5.0979024390243906,-0.05200000000000049,26.106,1064.766,25.969902439024388,0.054000000000002046,25.104,1030.8180000000002,25.14190243902439,-0.0519999999999996
42,14.82,630.1440000000001,15.003428571428575,-0.32399999999999984,5.074,214.088,5.097333333333334,0.014000000000000234,25.782,1090.548,25.965428571428568,-0.3240000000000016,25.118,1055.9360000000001,25.141333333333332,0.013999999999999346
43,14.968,645.1120000000001,15.002604651162793,0.1479999999999997,5.108,219.196,5.097581395348838,0.03399999999999981,25.93,1116.478,25.964604651162787,0.1479999999999997,25.152,1081.0880000000002,25.141581395348837,0.03400000000000247
44,15.006,660.118,15.00268181818182,0.038000000000000256,5.07,224.266,5.096954545454546,-0.03799999999999937,25.968,1142.4460000000001,25.964681818181816,0.038000000000000256,25.114,1106.2020000000002,25.140954545454544,-0.038000000000000256
45,15.048,675.166,15.00368888888889,0.041999999999999815,5.138,229.404,5.097866666666667,0.06799999999999962,26.01,1168.4560000000001,25.965688888888888,0.04200000000000159,25.182,1131.3840000000002,25.141866666666665,0.06799999999999784
46,15.058,690.224,15.004869565217392,0.009999999999999787,5.142,234.546,5.098826086956522,0.004000000000000448,26.02,1194.476,25.96686956521739,0.00999999999999801,25.186,1156.5700000000002,25.14282608695652,0.004000000000001336
47,15.062,705.2860000000001,15.00608510638298,0.0039999999999995595,5.124,239.67,5.09936170212766,-0.018000000000000682,26.024,1220.5,25.96808510638298,0.004000000000001336,25.168,1181.738,25.143361702127656,-0.018000000000000682
48,15.036,720.322,15.006708333333334,-0.0259999999999998,5.184,244.85399999999998,5.101125,0.0600000000000005,25.998,1246.498,25.968708333333336,-0.0259999999999998,25.228,1206.9660000000001,25.145124999999997,0.060000000000002274
49,15.154,735.476,15.009714285714285,0.11800000000000033,5.078,249.932,5.10065306122449,-0.10599999999999987,26.116,1272.614,25.971714285714285,0.11799999999999855,25.122,1232.0880000000002,25.14465306122449,-0.10600000000000165
50,14.916,750.392,15.007840000000002,-0.23799999999999955,5.104,255.036,5.10072,0.0259999999999998,25.878,1298.492,25.969839999999998,-0.23799999999999955,25.148,1257.236,25.144719999999996,0.0259999999999998
