step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
38,6.1,229.72400000000002,6.045368421052632,0.07200000000000006,2.008,76.47999999999998,2.012631578947368,0.04800000000000004,11.09,419.3440000000001,11.035368421052631,0.07199999999999918,9.898,376.3000000000001,9.902631578947371,0.04800000000000004
39,6.034,235.758,6.045076923076923,-0.06599999999999984,1.966,78.44599999999997,2.0114358974358972,-0.04200000000000004,11.024,430.3680000000001,11.035076923076923,-0.06600000000000072,9.856,386.1560000000001,9.901435897435901,-0.041999999999999815
40,6.022,241.78,6.044500000000001,-0.011999999999999567,1.958,80.40399999999997,2.0101,-0.008000000000000007,11.012,441.3800000000001,11.0345,-0.011999999999998678,9.848,396.00400000000013,9.9001,-0.007999999999999119
41,6.0,247.78,6.043414634146342,-0.02200000000000024,2.012,82.41599999999997,2.0101463414634146,0.05400000000000005,10.99,452.3700000000001,11.033414634146341,-0.02200000000000024,9.902,405.9060000000001,9.900146341463415,0.053999999999998494
42,6.124,253.904,6.045333333333334,0.12399999999999967,2.018,84.43399999999997,2.010333333333333,0.005999999999999783,11.114,463.4840000000001,11.035333333333332,0.12400000000000055,9.908,415.81400000000014,9.900333333333334,0.006000000000000227
43,6.042,259.94599999999997,6.045255813953489,-0.08199999999999985,2.03,86.46399999999997,2.0107906976744188,0.01200000000000001,11.032,474.5160000000001,11.035255813953487,-0.08200000000000074,9.92,425.73400000000015,9.90079069767442,0.012000000000000455
44,6.044,265.98999999999995,6.045227272727273,0.0019999999999997797,2.006,88.46999999999997,2.0106818181818182,-0.02400000000000002,11.034,485.55000000000007,11.03522727272727,0.002000000000000668,9.896,435.63000000000017,9.90068181818182,-0.023999999999999133
45,6.054,272.0439999999999,6.045422222222222,0.010000000000000675,2.022,90.49199999999998,2.0109333333333335,0.016000000000000014,11.044,496.59400000000005,11.035422222222222,0.009999999999999787,9.912,445.54200000000014,9.900933333333334,0.016000000000000014
46,5.954,277.99799999999993,6.043434782608696,-0.10000000000000053,2.012,92.50399999999998,2.0109565217391308,-0.009999999999999787,10.944,507.53800000000007,11.033434782608694,-0.09999999999999964,9.902,455.44400000000013,9.90095652173913,-0.010000000000001563
47,6.01,284.0079999999999,6.042723404255319,0.05600000000000005,1.99,94.49399999999997,2.0105106382978724,-0.02200000000000002,11.0,518.538,11.03272340425532,0.05599999999999916,9.88,465.3240000000001,9.900510638297872,-0.021999999999998465
48,6.05,290.05799999999994,6.0428749999999996,0.040000000000000036,1.986,96.47999999999998,2.01,-0.0040000000000000036,11.04,529.578,11.032874999999999,0.03999999999999915,9.876,475.2000000000001,9.9,-0.004000000000001336
49,5.968,296.02599999999995,6.0413469387755105,-0.08199999999999985,1.994,98.47399999999998,2.0096734693877547,0.008000000000000007,10.958,540.536,11.03134693877551,-0.08199999999999896,9.884,485.0840000000001,9.899673469387755,0.008000000000000895
50,6.018,302.0439999999999,6.04088,0.04999999999999982,1.994,100.46799999999998,2.0093599999999996,0.0,11.008,551.544,11.03088,0.049999999999998934,9.884,494.96800000000013,9.89936,0.0
