step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
32,15.272,486.786,15.212062499999998,0.0039999999999995595,5.22,167.40200000000002,5.2313125,-0.10000000000000053,26.288,839.298,26.2280625,0.004000000000001336,25.286,809.5140000000001,25.2973125,-0.09999999999999787
33,15.3,502.086,15.214727272727272,0.02800000000000047,5.42,172.822,5.237030303030302,0.20000000000000018,26.316,865.614,26.230727272727275,0.027999999999998693,25.486,835.0000000000001,25.303030303030305,0.1999999999999993
34,15.232,517.318,15.215235294117647,-0.06800000000000139,5.134,177.95600000000002,5.233999999999999,-0.2859999999999996,26.248,891.8620000000001,26.23123529411765,-0.06799999999999784,25.2,860.2000000000002,25.3,-0.28600000000000136
35,15.236,532.554,15.21582857142857,0.004000000000001336,5.174,183.13000000000002,5.232285714285713,0.040000000000000036,26.252,918.114,26.231828571428572,0.003999999999997783,25.24,885.4400000000002,25.298285714285715,0.03999999999999915
36,15.158,547.712,15.214222222222222,-0.07800000000000118,5.244,188.37400000000002,5.23261111111111,0.0699999999999994,26.174,944.288,26.230222222222224,-0.0779999999999994,25.31,910.7500000000001,25.29861111111111,0.07000000000000028
37,15.322,563.034,15.217135135135134,0.1639999999999997,5.312,193.68600000000004,5.234756756756756,0.0680000000000005,26.338,970.626,26.233135135135136,0.16400000000000148,25.378,936.1280000000002,25.30075675675676,0.06800000000000139
38,15.172,578.206,15.215947368421054,-0.14999999999999858,5.186,198.87200000000004,5.233473684210526,-0.12600000000000033,26.188,996.814,26.23194736842105,-0.15000000000000213,25.252,961.3800000000001,25.299473684210525,-0.12600000000000122
39,15.14,593.346,15.214,-0.03200000000000003,5.284,204.15600000000003,5.23476923076923,0.09799999999999986,26.156,1022.9699999999999,26.229999999999997,-0.03200000000000003,25.35,986.7300000000001,25.30076923076923,0.09800000000000253
40,15.35,608.696,15.217399999999998,0.20999999999999908,5.354,209.51000000000005,5.23775,0.07000000000000028,26.366,1049.336,26.233399999999996,0.21000000000000085,25.42,1012.1500000000001,25.30375,0.07000000000000028
41,15.146,623.842,15.215658536585362,-0.20399999999999885,5.204,214.71400000000006,5.236926829268293,-0.15000000000000036,26.162,1075.498,26.23165853658536,-0.20400000000000063,25.27,1037.42,25.302926829268294,-0.15000000000000213
42,15.15,638.992,15.214095238095235,0.0039999999999995595,5.376,220.09000000000006,5.240238095238095,0.1720000000000006,26.166,1101.664,26.23009523809523,0.004000000000001336,25.442,1062.862,25.306238095238097,0.1720000000000006
43,15.148,654.14,15.212558139534881,-0.002000000000000668,5.192,225.28200000000007,5.239116279069767,-0.18400000000000016,26.164,1127.828,26.22855813953488,-0.0019999999999988916,25.258,1088.1200000000001,25.30511627906977,-0.18400000000000105
44,15.274,669.414,15.213954545454543,0.12599999999999945,5.164,230.44600000000005,5.2374090909090905,-0.02800000000000047,26.29,1154.118,26.22995454545454,0.12599999999999767,25.23,1113.3500000000001,25.303409090909096,-0.027999999999998693
45,15.258,684.672,15.214933333333331,-0.016000000000000014,5.26,235.70600000000005,5.237911111111111,0.09600000000000009,26.274,1180.3919999999998,26.23093333333333,-0.015999999999998238,25.326,1138.6760000000002,25.303911111111116,0.09600000000000009
46,15.138,699.8100000000001,15.213260869565216,-0.11999999999999922,5.196,240.90200000000004,5.237,-0.06400000000000006,26.154,1206.5459999999998,26.229260869565213,-0.120000000000001,25.262,1163.938,25.303,-0.06400000000000006
47,15.344,715.1540000000001,15.216042553191489,0.20599999999999952,5.182,246.08400000000003,5.235829787234042,-0.013999999999999346,26.36,1232.9059999999997,26.232042553191484,0.20599999999999952,25.248,1189.1860000000001,25.301829787234045,-0.013999999999999346
48,15.254,730.4080000000001,15.216833333333332,-0.08999999999999986,5.128,251.21200000000005,5.233583333333333,-0.05400000000000027,26.27,1259.1759999999997,26.232833333333332,-0.08999999999999986,25.194,1214.38,25.299583333333334,-0.054000000000002046
49,15.282,745.6900000000002,15.21816326530612,0.02800000000000047,5.19,256.40200000000004,5.232693877551021,0.06200000000000028,26.298,1285.4739999999997,26.234163265306123,0.027999999999998693,25.256,1239.6360000000002,25.298693877551024,0.062000000000001165
50,15.29,760.9800000000001,15.219599999999998,0.007999999999999119,5.192,261.59400000000005,5.23188,0.0019999999999997797,26.306,1311.7799999999997,26.235599999999998,0.008000000000002672,25.258,1264.8940000000002,25.297880000000006,0.0019999999999988916
