step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
39,15.67,613.4559999999998,15.729641025641023,-0.19200000000000017,5.532,215.33200000000002,5.521333333333334,-0.03200000000000003,26.73,1044.796,26.78964102564103,-0.19200000000000017,25.462,992.6019999999999,25.451333333333334,-0.03200000000000003
40,15.626,629.0819999999998,15.727049999999997,-0.04400000000000048,5.412,220.74400000000003,5.518600000000001,-0.1200000000000001,26.686,1071.482,26.78705,-0.04400000000000048,25.342,1017.9439999999998,25.4486,-0.120000000000001
41,15.774,644.8559999999998,15.728195121951217,0.1479999999999997,5.54,226.28400000000002,5.519121951219513,0.1280000000000001,26.834,1098.316,26.78819512195122,0.1479999999999997,25.47,1043.4139999999998,25.44912195121951,0.1280000000000001
42,15.804,660.6599999999997,15.729999999999997,0.030000000000001137,5.472,231.75600000000003,5.518000000000001,-0.06799999999999962,26.864,1125.18,26.790000000000003,0.030000000000001137,25.402,1068.8159999999998,25.448,-0.06799999999999784
43,15.636,676.2959999999997,15.727813953488369,-0.16800000000000104,5.526,237.28200000000004,5.518186046511629,0.05399999999999938,26.696,1151.876,26.78781395348837,-0.16799999999999926,25.456,1094.2719999999997,25.448186046511626,0.053999999999998494
44,15.808,692.1039999999997,15.72963636363636,0.1720000000000006,5.576,242.85800000000003,5.519500000000001,0.04999999999999982,26.868,1178.744,26.78963636363636,0.17199999999999704,25.506,1119.7779999999998,25.4495,0.05000000000000071
45,15.67,707.7739999999997,15.728311111111106,-0.1379999999999999,5.6,248.45800000000003,5.52128888888889,0.02400000000000002,26.73,1205.474,26.78831111111111,-0.13799999999999812,25.53,1145.3079999999998,25.45128888888889,0.02400000000000091
46,15.698,723.4719999999996,15.727652173913038,0.02800000000000047,5.46,253.91800000000003,5.5199565217391315,-0.13999999999999968,26.758,1232.232,26.78765217391304,0.027999999999998693,25.39,1170.6979999999999,25.449956521739132,-0.14000000000000057
47,15.654,739.1259999999996,15.726085106382973,-0.04400000000000048,5.566,259.48400000000004,5.520936170212766,0.10599999999999987,26.714,1258.946,26.786085106382977,-0.04400000000000048,25.496,1196.194,25.45093617021277,0.1059999999999981
48,15.736,754.8619999999996,15.726291666666668,0.08200000000000074,5.474,264.958,5.519958333333332,-0.09199999999999964,26.796,1285.742,26.786291666666667,0.08200000000000074,25.404,1221.598,25.44995833333333,-0.09199999999999875
49,15.654,770.5159999999996,15.724816326530615,-0.08200000000000074,5.638,270.596,5.522367346938775,0.1639999999999997,26.714,1312.456,26.78481632653061,-0.08200000000000074,25.568,1247.166,25.452367346938775,0.16400000000000148
50,15.764,786.2799999999996,15.725600000000002,0.10999999999999943,5.54,276.136,5.52272,-0.09799999999999986,26.824,1339.28,26.7856,0.11000000000000298,25.47,1272.636,25.45272,-0.09800000000000253
