step,i_edges_total,i_edges_cumul,i_edges_avg,i_edges_deriv,m_edges_total,m_edges_cumul,m_edges_avg,m_edges_deriv,i_total_total,i_total_cumul,i_total_avg,i_total_deriv,m_total_total,m_total_cumul,m_total_avg,m_total_deriv
34,15.232,520.436,15.30694117647059,-0.08000000000000007,5.394,178.59,5.25264705882353,-0.03000000000000025,26.29,896.4080000000001,26.364941176470587,-0.08000000000000185,25.418,859.4060000000001,25.276647058823528,-0.030000000000001137
35,15.468,535.904,15.311542857142857,0.23600000000000065,5.308,183.898,5.2542285714285715,-0.0860000000000003,26.526,922.9340000000001,26.369542857142857,0.23600000000000065,25.332,884.738,25.27822857142857,-0.08599999999999852
36,15.362,551.266,15.312944444444444,-0.10599999999999987,5.286,189.184,5.255111111111111,-0.02200000000000024,26.42,949.354,26.370944444444444,-0.1059999999999981,25.31,910.048,25.279111111111106,-0.022000000000002018
37,15.41,566.6759999999999,15.315567567567566,0.04800000000000004,5.154,194.338,5.252378378378379,-0.13199999999999967,26.468,975.822,26.373567567567566,0.047999999999998266,25.178,935.226,25.276378378378375,-0.1319999999999979
38,15.408,582.084,15.317999999999998,-0.002000000000000668,5.18,199.518,5.250473684210526,0.0259999999999998,26.466,1002.288,26.375999999999998,-0.0019999999999988916,25.204,960.43,25.274473684210523,0.0259999999999998
39,15.146,597.2299999999999,15.313589743589741,-0.2619999999999987,5.284,204.802,5.251333333333333,0.10400000000000009,26.204,1028.492,26.37158974358974,-0.26200000000000045,25.308,985.7379999999999,25.27533333333333,0.1039999999999992
40,15.324,612.5539999999999,15.313849999999999,0.17799999999999905,5.224,210.02599999999998,5.25065,-0.05999999999999961,26.382,1054.874,26.371850000000002,0.17800000000000082,25.248,1010.986,25.27465,-0.05999999999999872
41,15.406,627.9599999999998,15.316097560975608,0.08200000000000074,5.348,215.374,5.253024390243903,0.12399999999999967,26.464,1081.338,26.37409756097561,0.08199999999999719,25.372,1036.358,25.277024390243906,0.12399999999999878
42,15.272,643.2319999999999,15.315047619047618,-0.13400000000000034,5.226,220.6,5.252380952380953,-0.12199999999999989,26.33,1107.668,26.373047619047618,-0.13400000000000034,25.25,1061.608,25.276380952380958,-0.12199999999999989
43,15.368,658.5999999999999,15.316279069767443,0.09600000000000009,5.172,225.772,5.2505116279069775,-0.05400000000000027,26.426,1134.0939999999998,26.37427906976744,0.09600000000000009,25.196,1086.8039999999999,25.27451162790698,-0.053999999999998494
44,15.348,673.9479999999999,15.317,-0.019999999999999574,5.272,231.04399999999998,5.251,0.10000000000000053,26.406,1160.4999999999998,26.374999999999996,-0.019999999999999574,25.296,1112.1,25.275000000000002,0.09999999999999787
45,15.356,689.3039999999999,15.317866666666665,0.007999999999999119,5.176,236.21999999999997,5.249333333333333,-0.09600000000000009,26.414,1186.9139999999998,26.37586666666666,0.008000000000002672,25.2,1137.3,25.273333333333337,-0.09600000000000009
46,15.23,704.5339999999999,15.31595652173913,-0.12599999999999945,5.248,241.46799999999996,5.249304347826087,0.07200000000000006,26.288,1213.2019999999998,26.373956521739125,-0.12600000000000122,25.272,1162.572,25.27330434782609,0.07199999999999918
47,15.306,719.8399999999999,15.315744680851065,0.07599999999999874,5.15,246.61799999999997,5.247191489361702,-0.09799999999999986,26.364,1239.5659999999998,26.37374468085106,0.07600000000000051,25.174,1187.7459999999999,25.271191489361705,-0.09799999999999898
48,15.246,735.0859999999999,15.314291666666664,-0.05999999999999872,5.21,251.82799999999997,5.246416666666667,0.05999999999999961,26.304,1265.87,26.372291666666666,-0.060000000000002274,25.234,1212.9799999999998,25.270416666666666,0.060000000000002274
49,15.324,750.4099999999999,15.314489795918364,0.0779999999999994,5.146,256.974,5.244367346938775,-0.06400000000000006,26.382,1292.252,26.372489795918366,0.07800000000000296,25.17,1238.1499999999999,25.268367346938778,-0.06400000000000006
50,15.272,765.6819999999999,15.313639999999998,-0.0519999999999996,5.28,262.25399999999996,5.245079999999999,0.13400000000000034,26.33,1318.5819999999999,26.37164,-0.052000000000003155,25.304,1263.454,25.269080000000002,0.1339999999999968
